,学生id,助学金金额
3663,11173,0
3664,11176,0
3665,11177,0
3666,11190,0
3667,11191,0
3668,11194,0
3669,11195,0
3670,11200,0
3671,11201,0
3672,11202,0
3673,11203,0
3674,11206,0
3675,11207,0
3676,11220,0
3677,11221,0
3678,11228,0
3679,11229,0
3680,11234,0
3681,11235,0
3682,11238,0
3683,11239,0
3684,11242,0
3685,11243,0
3686,11246,0
3687,11247,0
3688,11248,0
3689,11249,0
3690,11252,0
3691,11253,0
3692,11254,0
3693,11255,0
3694,11256,0
3695,11257,0
3696,11260,0
3697,11261,0
3698,11270,0
3699,11271,0
3700,11274,0
3701,11275,0
3702,11278,0
3703,11279,0
3704,11280,0
3705,11281,0
3706,11284,0
3707,11285,0
3708,11286,0
3709,11287,0
3710,11290,0
3711,11291,0
3712,11292,0
3713,11293,0
3714,11296,0
3715,11297,0
3716,11302,0
3717,11303,0
3718,11316,0
3719,11317,0
3720,11340,0
3721,11341,0
3722,11344,0
3723,11345,0
3724,11350,0
3725,11351,0
3726,11352,0
3727,11353,0
3728,11364,0
3729,11365,0
3730,11370,0
3731,11371,0
3732,11372,0
3733,11373,0
3734,11374,0
3735,11375,0
3736,11384,0
3737,11385,0
3738,11386,0
3739,11387,0
3740,11388,0
3741,11389,0
3742,11392,0
3743,11393,0
3744,11400,0
3745,11401,0
3746,11412,0
3747,11413,0
3748,11418,0
3749,11419,0
3750,11420,0
3751,11421,0
3752,11428,0
3753,11429,0
3754,11446,0
3755,11447,0
3756,11448,0
3757,11449,0
3758,11450,0
3759,11451,0
3760,11454,0
3761,11455,0
3762,11458,0
3763,11459,0
3764,11466,0
3765,11467,0
3766,11468,0
3767,11469,0
3768,11482,0
3769,11483,0
3770,11484,0
3771,11485,0
3772,11492,0
3773,11493,0
3774,11504,0
3775,11505,0
3776,11506,0
3777,11507,0
3778,11508,0
3779,11509,0
3780,11512,0
3781,11513,0
3782,11514,0
3783,11515,0
3784,11520,0
3785,11521,0
3786,11524,0
3787,11525,0
3788,11526,0
3789,11527,0
3790,11538,0
3791,11539,0
3792,11552,0
3793,11553,0
3794,11554,0
3795,11555,0
3796,11560,0
3797,11561,0
3798,11562,0
3799,11563,0
3800,11564,0
3801,11565,0
3802,11572,0
3803,11573,0
3804,11574,0
3805,11575,0
3806,11576,0
3807,11577,0
3808,11578,0
3809,11579,0
3810,11582,0
3811,11583,0
3812,11588,0
3813,11589,0
3814,11590,0
3815,11591,0
3816,11608,0
3817,11609,0
3818,11610,0
3819,11611,0
3820,11616,0
3821,11617,0
3822,11618,0
3823,11619,0
3824,11620,0
3825,11621,0
3826,11622,0
3827,11623,0
3828,11642,0
3829,11643,0
3830,11646,0
3831,11647,0
3832,11662,0
3833,11663,0
3834,11668,0
3835,11669,0
3836,11672,0
3837,11673,0
3838,11676,0
3839,11677,0
3840,11696,0
3841,11697,0
3842,11700,0
3843,11701,0
3844,11702,0
3845,11703,0
3846,11706,0
3847,11707,0
3848,11710,0
3849,11711,0
3850,11716,0
3851,11717,0
3852,11720,0
3853,11721,0
3854,11726,0
3855,11727,0
3856,11736,0
3857,11737,0
3858,11742,0
3859,11743,0
3860,11744,0
3861,11745,0
3862,11746,0
3863,11747,0
3864,11756,0
3865,11757,0
3866,11766,0
3867,11767,0
3868,11768,0
3869,11769,0
3870,11782,0
3871,11783,0
3872,11786,0
3873,11787,0
3874,11796,0
3875,11797,0
3876,11800,0
3877,11801,0
3878,11804,0
3879,11805,0
3880,11808,0
3881,11809,0
3882,11812,0
3883,11813,0
3884,11818,0
3885,11819,0
3886,11832,0
3887,11833,0
3888,11838,0
3889,11839,0
3890,11840,0
3891,11841,0
3892,11842,0
3893,11843,0
3894,11846,0
3895,11847,0
3896,11850,0
3897,11851,0
3898,11854,0
3899,11855,0
3900,11856,0
3901,11857,0
3902,11862,0
3903,11863,0
3904,11864,0
3905,11865,0
3906,11870,0
3907,11871,0
3908,11876,0
3909,11877,0
3910,11882,0
3911,11883,0
3912,11886,0
3913,11887,0
3914,11892,0
3915,11893,0
3916,11906,0
3917,11907,0
3918,11908,0
3919,11909,0
3920,11910,0
3921,11911,0
3922,11914,0
3923,11915,0
3924,11916,0
3925,11917,0
3926,11920,0
3927,11921,0
3928,11922,0
3929,11923,0
3930,11924,0
3931,11925,0
3932,11928,0
3933,11929,0
3934,11930,0
3935,11931,0
3936,11936,0
3937,11937,0
3938,11938,0
3939,11939,0
3940,11944,0
3941,11945,0
3942,11958,0
3943,11959,0
3944,11970,0
3945,11971,0
3946,11988,0
3947,11989,0
3948,11992,0
3949,11993,0
3950,11996,0
3951,11997,0
3952,11998,0
3953,11999,0
3954,12000,0
3955,12001,0
3956,12012,0
3957,12013,0
3958,12026,0
3959,12027,0
3960,12028,0
3961,12029,0
3962,12032,0
3963,12033,0
3964,12036,0
3965,12037,0
3966,12044,0
3967,12045,0
3968,12052,0
3969,12053,0
3970,12056,0
3971,12057,0
3972,12060,0
3973,12061,0
3974,12062,0
3975,12063,0
3976,12066,0
3977,12067,0
3978,12070,0
3979,12071,0
3980,12076,0
3981,12077,0
3982,12080,0
3983,12081,0
3984,12084,0
3985,12085,0
3986,12088,0
3987,12089,0
3988,12090,0
3989,12091,0
3990,12092,0
3991,12093,0
3992,12102,0
3993,12103,0
3994,12110,0
3995,12111,0
3996,12116,0
3997,12117,0
3998,12120,0
3999,12121,0
4000,12132,0
4001,12133,0
4002,12134,0
4003,12135,0
4004,12136,0
4005,12137,0
4006,12138,0
4007,12139,0
4008,12154,0
4009,12155,0
4010,12164,0
4011,12165,0
4012,12166,0
4013,12167,0
4014,12172,0
4015,12173,0
4016,12180,0
4017,12181,0
4018,12190,0
4019,12191,0
4020,12194,0
4021,12195,0
4022,12196,0
4023,12197,0
4024,12200,0
4025,12201,0
4026,12208,0
4027,12209,0
4028,12210,0
4029,12211,0
4030,12220,0
4031,12221,0
4032,12222,0
4033,12223,0
4034,12224,0
4035,12225,0
4036,12226,0
4037,12227,0
4038,12234,0
4039,12235,0
4040,12258,0
4041,12259,0
4042,12270,0
4043,12271,0
4044,12274,0
4045,12275,0
4046,12276,0
4047,12277,0
4048,12292,0
4049,12293,0
4050,12302,0
4051,12303,0
4052,12304,0
4053,12305,0
4054,12308,0
4055,12309,0
4056,12316,0
4057,12317,0
4058,12320,0
4059,12321,0
4060,12322,0
4061,12323,0
4062,12326,0
4063,12327,0
4064,12328,0
4065,12329,0
4066,12334,0
4067,12335,0
4068,12336,0
4069,12337,0
4070,12340,0
4071,12341,0
4072,12342,0
4073,12343,0
4074,12346,0
4075,12347,0
4076,12348,0
4077,12349,0
4078,12354,0
4079,12355,0
4080,12366,0
4081,12367,0
4082,12368,0
4083,12369,0
4084,12372,0
4085,12373,0
4086,12378,0
4087,12379,0
4088,12384,0
4089,12385,0
4090,12388,0
4091,12389,0
4092,12390,0
4093,12391,0
4094,12392,0
4095,12393,0
4096,12394,0
4097,12395,0
4098,12414,0
4099,12415,0
4100,12416,0
4101,12417,0
4102,12422,0
4103,12423,0
4104,12424,0
4105,12425,0
4106,12428,0
4107,12429,0
4108,12434,0
4109,12435,0
4110,12442,0
4111,12443,0
4112,12454,0
4113,12455,0
4114,12456,0
4115,12457,0
4116,12460,0
4117,12461,0
4118,12462,0
4119,12463,0
4120,12474,0
4121,12475,0
4122,12486,0
4123,12487,0
4124,12498,0
4125,12499,0
4126,12502,0
4127,12503,0
4128,12506,0
4129,12507,0
4130,12510,0
4131,12511,0
4132,12516,0
4133,12517,0
4134,12520,0
4135,12521,0
4136,12522,0
4137,12523,0
4138,12528,0
4139,12529,0
4140,12536,0
4141,12537,0
4142,12538,0
4143,12539,0
4144,12540,0
4145,12541,0
4146,12550,0
4147,12551,0
4148,12558,0
4149,12559,0
4150,12568,0
4151,12569,0
4152,12570,0
4153,12571,0
4154,12580,0
4155,12581,0
4156,12590,0
4157,12591,0
4158,12598,0
4159,12599,0
4160,12600,0
4161,12601,0
4162,12606,0
4163,12607,0
4164,12608,0
4165,12609,0
4166,12614,0
4167,12615,0
4168,12616,0
4169,12617,0
4170,12620,0
4171,12621,0
4172,12622,0
4173,12623,0
4174,12626,0
4175,12627,0
4176,12630,0
4177,12631,0
4178,12638,0
4179,12639,0
4180,12648,0
4181,12649,0
4182,12658,0
4183,12659,0
4184,12660,0
4185,12661,0
4186,12664,0
4187,12665,0
4188,12674,0
4189,12675,0
4190,12678,0
4191,12679,0
4192,12680,0
4193,12681,0
4194,12682,0
4195,12683,0
4196,12686,0
4197,12687,0
4198,12688,0
4199,12689,0
4200,12692,0
4201,12693,0
4202,12698,0
4203,12699,0
4204,12704,0
4205,12705,0
4206,12716,0
4207,12717,0
4208,12722,0
4209,12723,0
4210,12734,0
4211,12735,0
4212,12736,0
4213,12737,0
4214,12738,0
4215,12739,0
4216,12748,0
4217,12749,0
4218,12750,0
4219,12751,0
4220,12760,0
4221,12761,0
4222,12762,0
4223,12763,0
4224,12768,0
4225,12769,0
4226,12770,0
4227,12771,0
4228,12778,0
4229,12779,0
4230,12784,0
4231,12785,0
4232,12786,0
4233,12787,0
4234,12788,0
4235,12789,0
4236,12790,0
4237,12791,0
4238,12796,0
4239,12797,0
4240,12806,0
4241,12807,0
4242,12828,0
4243,12829,0
4244,12830,0
4245,12831,0
4246,12832,0
4247,12833,0
4248,12834,0
4249,12835,0
4250,12836,0
4251,12837,0
4252,12838,0
4253,12839,0
4254,12848,0
4255,12849,0
4256,12856,0
4257,12857,0
4258,12874,0
4259,12875,0
4260,12878,0
4261,12879,0
4262,12882,0
4263,12883,0
4264,12888,0
4265,12889,0
4266,12896,0
4267,12897,0
4268,12910,0
4269,12911,0
4270,12914,0
4271,12915,0
4272,12920,0
4273,12921,0
4274,12930,0
4275,12931,0
4276,12936,0
4277,12937,0
4278,12942,0
4279,12943,0
4280,12944,0
4281,12945,0
4282,12946,0
4283,12947,0
4284,12948,0
4285,12949,0
4286,12960,0
4287,12961,0
4288,12964,0
4289,12965,0
4290,12970,0
4291,12971,0
4292,12972,0
4293,12973,0
4294,12982,0
4295,12983,0
4296,12984,0
4297,12985,0
4298,12986,0
4299,12987,0
4300,12990,0
4301,12991,0
4302,12994,0
4303,12995,0
4304,13000,0
4305,13001,0
4306,13004,0
4307,13005,0
4308,13006,0
4309,13007,0
4310,13008,0
4311,13009,0
4312,13010,0
4313,13011,0
4314,13016,0
4315,13017,0
4316,13018,0
4317,13019,0
4318,13022,0
4319,13023,0
4320,13024,0
4321,13025,0
4322,13044,0
4323,13045,0
4324,13056,0
4325,13057,0
4326,13064,0
4327,13065,0
4328,13066,0
4329,13067,0
4330,13070,0
4331,13071,0
4332,13072,0
4333,13073,0
4334,13076,0
4335,13077,0
4336,13080,0
4337,13081,0
4338,13082,0
4339,13083,0
4340,13084,0
4341,13085,0
4342,13112,0
4343,13113,0
4344,13114,0
4345,13115,0
4346,13118,0
4347,13119,0
4348,13122,0
4349,13123,0
4350,13142,0
4351,13143,0
4352,13152,0
4353,13153,0
4354,13154,0
4355,13155,0
4356,13166,0
4357,13167,0
4358,13178,0
4359,13179,0
4360,13184,0
4361,13185,0
4362,13186,0
4363,13187,0
4364,13204,0
4365,13205,0
4366,13210,0
4367,13211,0
4368,13226,0
4369,13227,0
4370,13228,0
4371,13229,0
4372,13230,0
4373,13231,0
4374,13234,0
4375,13235,0
4376,13238,0
4377,13239,0
4378,13248,0
4379,13249,0
4380,13260,0
4381,13261,0
4382,13264,0
4383,13265,0
4384,13266,0
4385,13267,0
4386,13268,0
4387,13269,0
4388,13278,0
4389,13279,0
4390,13280,0
4391,13281,0
4392,13290,0
4393,13291,0
4394,13294,0
4395,13295,0
4396,13310,0
4397,13311,0
4398,13328,0
4399,13329,0
4400,13340,0
4401,13341,0
4402,13346,0
4403,13347,0
4404,13354,0
4405,13355,0
4406,13368,0
4407,13369,0
4408,13370,0
4409,13371,0
4410,13374,0
4411,13375,0
4412,13378,0
4413,13379,0
4414,13380,0
4415,13381,0
4416,13386,0
4417,13387,0
4418,13390,0
4419,13391,0
4420,13394,0
4421,13395,0
4422,13412,0
4423,13413,0
4424,13426,0
4425,13427,0
4426,13428,0
4427,13429,0
4428,13436,0
4429,13437,0
4430,13438,0
4431,13439,0
4432,13446,0
4433,13447,0
4434,13458,0
4435,13459,0
4436,13462,0
4437,13463,0
4438,13464,0
4439,13465,0
4440,13470,0
4441,13471,0
4442,13474,0
4443,13475,0
4444,13484,0
4445,13485,0
4446,13488,0
4447,13489,0
4448,13498,0
4449,13499,0
4450,13502,0
4451,13503,0
4452,13506,0
4453,13507,0
4454,13512,0
4455,13513,0
4456,13520,0
4457,13521,0
4458,13522,0
4459,13523,0
4460,13528,0
4461,13529,0
4462,13530,0
4463,13531,0
4464,13532,0
4465,13533,0
4466,13536,0
4467,13537,0
4468,13538,0
4469,13539,0
4470,13540,0
4471,13541,0
4472,13542,0
4473,13543,0
4474,13556,0
4475,13557,0
4476,13560,0
4477,13561,0
4478,13568,0
4479,13569,0
4480,13572,0
4481,13573,0
4482,13588,0
4483,13589,0
4484,13590,0
4485,13591,0
4486,13594,0
4487,13595,0
4488,13604,0
4489,13605,0
4490,13606,0
4491,13607,0
4492,13618,0
4493,13619,0
4494,13624,0
4495,13625,0
4496,13632,0
4497,13633,0
4498,13640,0
4499,13641,0
4500,13642,0
4501,13643,0
4502,13648,0
4503,13649,0
4504,13654,0
4505,13655,0
4506,13656,0
4507,13657,0
4508,13658,0
4509,13659,0
4510,13662,0
4511,13663,0
4512,13674,0
4513,13675,0
4514,13680,0
4515,13681,0
4516,13686,0
4517,13687,0
4518,13688,0
4519,13689,0
4520,13696,0
4521,13697,0
4522,13724,0
4523,13725,0
4524,13726,0
4525,13727,0
4526,13730,0
4527,13731,0
4528,13734,0
4529,13735,0
4530,13742,0
4531,13743,0
4532,13746,0
4533,13747,0
4534,13768,0
4535,13769,0
4536,13770,0
4537,13771,0
4538,13772,0
4539,13773,0
4540,13778,0
4541,13779,0
4542,13780,0
4543,13781,0
4544,13784,0
4545,13785,0
4546,13790,0
4547,13791,0
4548,13794,0
4549,13795,0
4550,13800,0
4551,13801,0
4552,13802,0
4553,13803,0
4554,13806,0
4555,13807,0
4556,13808,0
4557,13809,0
4558,13812,0
4559,13813,0
4560,13842,0
4561,13843,0
4562,13848,0
4563,13849,0
4564,13862,0
4565,13863,0
4566,13864,0
4567,13865,0
4568,13866,0
4569,13867,0
4570,13870,0
4571,13871,0
4572,13874,0
4573,13875,0
4574,13892,0
4575,13893,0
4576,13902,0
4577,13903,0
4578,13906,0
4579,13907,0
4580,13908,0
4581,13909,0
4582,13912,0
4583,13913,0
4584,13914,0
4585,13915,0
4586,13918,0
4587,13919,0
4588,13922,0
4589,13923,0
4590,13926,0
4591,13927,0
4592,13936,0
4593,13937,0
4594,13940,0
4595,13941,0
4596,13944,0
4597,13945,0
4598,13956,0
4599,13957,0
4600,13962,0
4601,13963,0
4602,13968,0
4603,13969,0
4604,13970,0
4605,13971,0
4606,13972,0
4607,13973,0
4608,13974,0
4609,13975,0
4610,13990,0
4611,13991,0
4612,13992,0
4613,13993,0
4614,13994,0
4615,13995,0
4616,13996,0
4617,13997,0
4618,13998,0
4619,13999,0
4620,14002,0
4621,14003,0
4622,14004,0
4623,14005,0
4624,14008,0
4625,14009,0
4626,14010,0
4627,14011,0
4628,14012,0
4629,14013,0
4630,14014,0
4631,14015,0
4632,14018,0
4633,14019,0
4634,14034,0
4635,14035,0
4636,14038,0
4637,14039,0
4638,14048,0
4639,14049,0
4640,14054,0
4641,14055,0
4642,14062,0
4643,14063,0
4644,14070,0
4645,14071,0
4646,14078,0
4647,14079,0
4648,14080,0
4649,14081,0
4650,14082,0
4651,14083,0
4652,14094,0
4653,14095,0
4654,14100,0
4655,14101,0
4656,14102,0
4657,14103,0
4658,14108,0
4659,14109,0
4660,14110,0
4661,14111,0
4662,14112,0
4663,14113,0
4664,14122,0
4665,14123,0
4666,14126,0
4667,14127,0
4668,14130,0
4669,14131,0
4670,14170,0
4671,14171,0
4672,14178,0
4673,14179,0
4674,14192,0
4675,14193,0
4676,14210,0
4677,14211,0
4678,14226,0
4679,14227,0
4680,14228,0
4681,14229,0
4682,14232,0
4683,14233,0
4684,14234,0
4685,14235,0
4686,14240,0
4687,14241,0
4688,14244,0
4689,14245,0
4690,14256,0
4691,14257,0
4692,14262,0
4693,14263,0
4694,14268,0
4695,14269,0
4696,14270,0
4697,14271,0
4698,14272,0
4699,14273,0
4700,14278,0
4701,14279,0
4702,14282,0
4703,14283,0
4704,14284,0
4705,14285,0
4706,14288,0
4707,14289,0
4708,14306,0
4709,14307,0
4710,14308,0
4711,14309,0
4712,14326,0
4713,14327,0
4714,14332,0
4715,14333,0
4716,14334,0
4717,14335,0
4718,14338,0
4719,14339,0
4720,14342,0
4721,14343,0
4722,14356,0
4723,14357,0
4724,14358,0
4725,14359,0
4726,14366,0
4727,14367,0
4728,14378,0
4729,14379,0
4730,14380,0
4731,14381,0
4732,14388,0
4733,14389,0
4734,14390,0
4735,14391,0
4736,14394,0
4737,14395,0
4738,14404,0
4739,14405,0
4740,14408,0
4741,14409,0
4742,14418,0
4743,14419,0
4744,14430,0
4745,14431,0
4746,14436,0
4747,14437,0
4748,14440,0
4749,14441,0
4750,14442,0
4751,14443,0
4752,14444,0
4753,14445,0
4754,14456,0
4755,14457,0
4756,14462,0
4757,14463,0
4758,14464,0
4759,14465,0
4760,14468,0
4761,14469,0
4762,14474,0
4763,14475,0
4764,14478,0
4765,14479,0
4766,14480,0
4767,14481,0
4768,14488,0
4769,14489,0
4770,14518,0
4771,14519,0
4772,14520,0
4773,14521,0
4774,14524,0
4775,14525,0
4776,14526,0
4777,14527,0
4778,14540,0
4779,14541,0
4780,14542,0
4781,14543,0
4782,14548,0
4783,14549,0
4784,14550,0
4785,14551,0
4786,14574,0
4787,14575,0
4788,14576,0
4789,14577,0
4790,14590,0
4791,14591,0
4792,14594,0
4793,14595,0
4794,14596,0
4795,14597,0
4796,14608,0
4797,14609,0
4798,14610,0
4799,14611,0
4800,14614,0
4801,14615,0
4802,14622,0
4803,14623,0
4804,14626,0
4805,14627,0
4806,14634,0
4807,14635,0
4808,14638,0
4809,14639,0
4810,14640,0
4811,14641,0
4812,14644,0
4813,14645,0
4814,14646,0
4815,14647,0
4816,14648,0
4817,14649,0
4818,14654,0
4819,14655,0
4820,14656,0
4821,14657,0
4822,14666,0
4823,14667,0
4824,14672,0
4825,14673,0
4826,14674,0
4827,14675,0
4828,14676,0
4829,14677,0
4830,14678,0
4831,14679,0
4832,14682,0
4833,14683,0
4834,14686,0
4835,14687,0
4836,14688,0
4837,14689,0
4838,14690,0
4839,14691,0
4840,14692,0
4841,14693,0
4842,14700,0
4843,14701,0
4844,14702,0
4845,14703,0
4846,14714,0
4847,14715,0
4848,14720,0
4849,14721,0
4850,14722,0
4851,14723,0
4852,14734,0
4853,14735,0
4854,14736,0
4855,14737,0
4856,14748,0
4857,14749,0
4858,14750,0
4859,14751,0
4860,14768,0
4861,14769,0
4862,14770,0
4863,14771,0
4864,14776,0
4865,14777,0
4866,14790,0
4867,14791,0
4868,14792,0
4869,14793,0
4870,14796,0
4871,14797,0
4872,14800,0
4873,14801,0
4874,14806,0
4875,14807,0
4876,14808,0
4877,14809,0
4878,14822,0
4879,14823,0
4880,14840,0
4881,14841,0
4882,14844,0
4883,14845,0
4884,14846,0
4885,14847,0
4886,14848,0
4887,14849,0
4888,14852,0
4889,14853,0
4890,14866,0
4891,14867,0
4892,14868,0
4893,14869,0
4894,14872,0
4895,14873,0
4896,14874,0
4897,14875,0
4898,14876,0
4899,14877,0
4900,14884,0
4901,14885,0
4902,14892,0
4903,14893,0
4904,14912,0
4905,14913,0
4906,14916,0
4907,14917,0
4908,14918,0
4909,14919,0
4910,14920,0
4911,14921,0
4912,14946,0
4913,14947,0
4914,14952,0
4915,14953,0
4916,14954,0
4917,14955,0
4918,14958,0
4919,14959,0
4920,14962,0
4921,14963,0
4922,14964,0
4923,14965,0
4924,14968,0
4925,14969,0
4926,14984,0
4927,14985,0
4928,14992,0
4929,14993,0
4930,14994,0
4931,14995,0
4932,14996,0
4933,14997,0
4934,15000,0
4935,15001,0
4936,15004,0
4937,15005,0
4938,15006,0
4939,15007,0
4940,15010,0
4941,15011,0
4942,15014,0
4943,15015,0
4944,15016,0
4945,15017,0
4946,15018,0
4947,15019,0
4948,15028,0
4949,15029,0
4950,15036,0
4951,15037,0
4952,15038,0
4953,15039,0
4954,15040,0
4955,15041,0
4956,15054,0
4957,15055,0
4958,15058,0
4959,15059,0
4960,15062,0
4961,15063,0
4962,15064,0
4963,15065,0
4964,15066,0
4965,15067,0
4966,15068,0
4967,15069,0
4968,15072,0
4969,15073,0
4970,15078,0
4971,15079,0
4972,15080,0
4973,15081,0
4974,15088,0
4975,15089,0
4976,15090,0
4977,15091,0
4978,15100,0
4979,15101,0
4980,15104,0
4981,15105,0
4982,15108,0
4983,15109,0
4984,15112,0
4985,15113,0
4986,15114,0
4987,15115,0
4988,15130,0
4989,15131,0
4990,15132,0
4991,15133,0
4992,15138,0
4993,15139,0
4994,15144,0
4995,15145,0
4996,15152,0
4997,15153,0
4998,15158,0
4999,15159,0
5000,15160,0
5001,15161,0
5002,15164,0
5003,15165,0
5004,15168,0
5005,15169,0
5006,15184,0
5007,15185,0
5008,15190,0
5009,15191,0
5010,15194,0
5011,15195,0
5012,15200,0
5013,15201,0
5014,15202,0
5015,15203,0
5016,15206,0
5017,15207,0
5018,15210,0
5019,15211,0
5020,15214,0
5021,15215,0
5022,15220,0
5023,15221,0
5024,15222,0
5025,15223,0
5026,15228,0
5027,15229,0
5028,15234,0
5029,15235,0
5030,15236,0
5031,15237,0
5032,15240,0
5033,15241,0
5034,15242,0
5035,15243,0
5036,15252,0
5037,15253,0
5038,15254,0
5039,15255,0
5040,15260,0
5041,15261,0
5042,15264,0
5043,15265,0
5044,15272,0
5045,15273,0
5046,15280,0
5047,15281,0
5048,15286,0
5049,15287,0
5050,15288,0
5051,15289,0
5052,15292,0
5053,15293,0
5054,15294,0
5055,15295,0
5056,15296,0
5057,15297,0
5058,15298,0
5059,15299,0
5060,15300,0
5061,15301,0
5062,15306,0
5063,15307,0
5064,15310,0
5065,15311,0
5066,15318,0
5067,15319,0
5068,15320,0
5069,15321,0
5070,15322,0
5071,15323,0
5072,15324,0
5073,15325,0
5074,15330,0
5075,15331,0
5076,15332,0
5077,15333,0
5078,15334,0
5079,15335,0
5080,15336,0
5081,15337,0
5082,15338,0
5083,15339,0
5084,15350,0
5085,15351,0
5086,15356,0
5087,15357,0
5088,15360,0
5089,15361,0
5090,15372,0
5091,15373,0
5092,15378,0
5093,15379,0
5094,15382,0
5095,15383,0
5096,15394,0
5097,15395,0
5098,15396,0
5099,15397,0
5100,15398,0
5101,15399,0
5102,15414,0
5103,15415,0
5104,15418,0
5105,15419,0
5106,15420,0
5107,15421,0
5108,15426,0
5109,15427,0
5110,15430,0
5111,15431,0
5112,15432,0
5113,15433,0
5114,15444,0
5115,15445,0
5116,15450,0
5117,15451,0
5118,15454,0
5119,15455,0
5120,15458,0
5121,15459,0
5122,15462,0
5123,15463,0
5124,15466,0
5125,15467,0
5126,15480,0
5127,15481,0
5128,15484,0
5129,15485,0
5130,15488,0
5131,15489,0
5132,15494,0
5133,15495,0
5134,15508,0
5135,15509,0
5136,15516,0
5137,15517,0
5138,15522,0
5139,15523,0
5140,15526,0
5141,15527,0
5142,15534,0
5143,15535,0
5144,15546,0
5145,15547,0
5146,15556,0
5147,15557,0
5148,15572,0
5149,15573,0
5150,15576,0
5151,15577,0
5152,15584,0
5153,15585,0
5154,15600,0
5155,15601,0
5156,15604,0
5157,15605,0
5158,15614,0
5159,15615,0
5160,15620,0
5161,15621,0
5162,15622,0
5163,15623,0
5164,15628,0
5165,15629,0
5166,15630,0
5167,15631,0
5168,15638,0
5169,15639,0
5170,15646,0
5171,15647,0
5172,15654,0
5173,15655,0
5174,15660,0
5175,15661,0
5176,15674,0
5177,15675,0
5178,15676,0
5179,15677,0
5180,15678,0
5181,15679,0
5182,15680,0
5183,15681,0
5184,15690,0
5185,15691,0
5186,15704,0
5187,15705,0
5188,15706,0
5189,15707,0
5190,15710,0
5191,15711,0
5192,15720,0
5193,15721,0
5194,15724,0
5195,15725,0
5196,15726,0
5197,15727,0
5198,15732,0
5199,15733,0
5200,15742,0
5201,15743,0
5202,15744,0
5203,15745,0
5204,15758,0
5205,15759,0
5206,15784,0
5207,15785,0
5208,15790,0
5209,15791,0
5210,15808,0
5211,15809,0
5212,15820,0
5213,15821,0
5214,15822,0
5215,15823,0
5216,15826,0
5217,15827,0
5218,15832,0
5219,15833,0
5220,15846,0
5221,15847,0
5222,15848,0
5223,15849,0
5224,15850,0
5225,15851,0
5226,15852,0
5227,15853,0
5228,15856,0
5229,15857,0
5230,15862,0
5231,15863,0
5232,15864,0
5233,15865,0
5234,15886,0
5235,15887,0
5236,15892,0
5237,15893,0
5238,15898,0
5239,15899,0
5240,15900,0
5241,15901,0
5242,15914,0
5243,15915,0
5244,15916,0
5245,15917,0
5246,15928,0
5247,15929,0
5248,15932,0
5249,15933,0
5250,15934,0
5251,15935,0
5252,15936,0
5253,15937,0
5254,15940,0
5255,15941,0
5256,15946,0
5257,15947,0
5258,15948,0
5259,15949,0
5260,15952,0
5261,15953,0
5262,15954,0
5263,15955,0
5264,15964,0
5265,15965,0
5266,15968,0
5267,15969,0
5268,15970,0
5269,15971,0
5270,15980,0
5271,15981,0
5272,16004,0
5273,16005,0
5274,16008,0
5275,16009,0
5276,16030,0
5277,16031,0
5278,16038,0
5279,16039,0
5280,16040,0
5281,16041,0
5282,16058,0
5283,16059,0
5284,16068,0
5285,16069,0
5286,16072,0
5287,16073,0
5288,16074,0
5289,16075,0
5290,16080,0
5291,16081,0
5292,16086,0
5293,16087,0
5294,16088,0
5295,16089,0
5296,16090,0
5297,16091,0
5298,16094,0
5299,16095,0
5300,16110,0
5301,16111,0
5302,16132,0
5303,16133,0
5304,16136,0
5305,16137,0
5306,16140,0
5307,16141,0
5308,16148,0
5309,16149,0
5310,16150,0
5311,16151,0
5312,16152,0
5313,16153,0
5314,16168,0
5315,16169,0
5316,16172,0
5317,16173,0
5318,16190,0
5319,16191,0
5320,16192,0
5321,16193,0
5322,16198,0
5323,16199,0
5324,16208,0
5325,16209,0
5326,16212,0
5327,16213,0
5328,16216,0
5329,16217,0
5330,16226,0
5331,16227,0
5332,16238,0
5333,16239,0
5334,16246,0
5335,16247,0
5336,16248,0
5337,16249,0
5338,16250,0
5339,16251,0
5340,16254,0
5341,16255,0
5342,16258,0
5343,16259,0
5344,16260,0
5345,16261,0
5346,16268,0
5347,16269,0
5348,16272,0
5349,16273,0
5350,16274,0
5351,16275,0
5352,16276,0
5353,16277,0
5354,16282,0
5355,16283,0
5356,16284,0
5357,16285,0
5358,16286,0
5359,16287,0
5360,16292,0
5361,16293,0
5362,16294,0
5363,16295,0
5364,16296,0
5365,16297,0
5366,16314,0
5367,16315,0
5368,16320,0
5369,16321,0
5370,16322,0
5371,16323,0
5372,16326,0
5373,16327,0
5374,16330,0
5375,16331,0
5376,16338,0
5377,16339,0
5378,16350,0
5379,16351,0
5380,16352,0
5381,16353,0
5382,16354,0
5383,16355,0
5384,16368,0
5385,16369,0
5386,16372,0
5387,16373,0
5388,16378,0
5389,16379,0
5390,16390,0
5391,16391,0
5392,16394,0
5393,16395,0
5394,16396,0
5395,16397,0
5396,16408,0
5397,16409,0
5398,16410,0
5399,16411,0
5400,16422,0
5401,16423,0
5402,16432,0
5403,16433,0
5404,16472,0
5405,16473,0
5406,16474,0
5407,16475,0
5408,16490,0
5409,16491,0
5410,16496,0
